date,token_symbol,factor_name,factor_value,lookback_window,factor_data_source,price_usd,cex_volume_usd,dex_volume_usd,dex_share,return_1d,future_return_1d,future_return_3d,future_return_7d
2026-02-23,OP,DEX_VOL_GROWTH_7D,0.2781840654243157,7d_vs_prev_7d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,DEX_VOL_Z_30D,-0.044567119217423574,30d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,MOM_14D,-0.4377259703263859,14d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,MOM_30D,-0.9126776551894908,30d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,MOM_7D,-0.44458072956884725,7d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,MOM_7D_SKIP_1D,-0.4368560155221505,7d_skip_1d,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,OP,VOL_DIVERGENCE,-1.0774586236950177,7d_growth_30d_z,merged_volume_panel,0.122,32539586.37453059,1103913.7983839922,0.0328120972167076,-0.002452984464431762,-0.03442622950819674,-0.021311475409836023,0.020491803278688492
2026-02-23,PENDLE,CEX_VOLUME_CONFIRMED_MOM,0.011810983777655718,7d_price_30d_volume,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,CEX_VOL_GROWTH_7D,-0.33084667434828957,7d_vs_prev_7d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,CEX_VOL_Z_30D,-0.22838852673970364,30d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,DEX_SHARE,0.09095606605103304,1d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,DEX_VOL_GROWTH_7D,-0.3792436142603233,7d_vs_prev_7d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,DEX_VOL_Z_30D,0.14740310644377344,30d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,MOM_14D,0.04744313584653991,14d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,MOM_30D,-0.5267056064434532,30d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,MOM_7D,-0.05171443568667877,7d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,MOM_7D_SKIP_1D,-0.043183899112882444,7d_skip_1d,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PENDLE,VOL_DIVERGENCE,-0.23841676923100497,7d_growth_30d_z,merged_volume_panel,1.187,8459199.127159819,846400.7577789789,0.09095606605103304,-0.011656952539550347,0.0033698399326032025,0.09688289806234196,0.11036225779275477
2026-02-23,PEPE,CEX_VOLUME_CONFIRMED_MOM,0.020114950615924967,7d_price_30d_volume,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,CEX_VOL_GROWTH_7D,-0.5323798199152188,7d_vs_prev_7d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,CEX_VOL_Z_30D,-0.16957138964941348,30d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,DEX_SHARE,0.015551218895946704,1d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,DEX_VOL_GROWTH_7D,-0.6769259736546592,7d_vs_prev_7d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,DEX_VOL_Z_30D,0.2798467348524309,30d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,MOM_14D,0.04113690556048945,14d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,MOM_30D,-0.23266982039767445,30d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,MOM_7D,-0.11862231392637844,7d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,MOM_7D_SKIP_1D,-0.0849567224759654,7d_skip_1d,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,PEPE,VOL_DIVERGENCE,-0.35514612322870054,7d_growth_30d_z,merged_volume_panel,3.97e-06,100251731.55264056,1583664.5359287765,0.015551218895946704,-0.022167487684729092,-0.005037783375314797,-0.035264483627204135,-0.11335012594458438
2026-02-23,UNI,CEX_VOLUME_CONFIRMED_MOM,0.0072792994362206554,7d_price_30d_volume,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,CEX_VOL_GROWTH_7D,-0.9806987652654592,7d_vs_prev_7d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,CEX_VOL_Z_30D,-0.1003352228926795,30d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,DEX_SHARE,0.027841462005487063,1d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,DEX_VOL_GROWTH_7D,-1.249421737319736,7d_vs_prev_7d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,DEX_VOL_Z_30D,0.6023807565821758,30d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,MOM_14D,-0.04209917201262734,14d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,MOM_30D,-0.37134730793122067,30d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,MOM_7D,-0.0725497908546706,7d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,MOM_7D_SKIP_1D,0.005745491243249764,7d_skip_1d,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-23,UNI,VOL_DIVERGENCE,0.39489787286530653,7d_growth_30d_z,merged_volume_panel,3.349,49435803.76793487,1415782.5071978553,0.027841462005487063,-0.04067602406187332,-0.0035831591519857042,0.1582561958793669,0.1731860256793072
2026-02-24,AAVE,CEX_VOLUME_CONFIRMED_MOM,0.09269416152941913,7d_price_30d_volume,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,CEX_VOL_GROWTH_7D,-0.28111894337597243,7d_vs_prev_7d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,CEX_VOL_Z_30D,-0.9146861462131295,30d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,DEX_SHARE,0.018320670803969073,1d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,DEX_VOL_GROWTH_7D,0.04165364503058506,7d_vs_prev_7d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,DEX_VOL_Z_30D,-0.9118036631798679,30d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,MOM_14D,0.04423720866334169,14d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,MOM_30D,-0.25732830442667126,30d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,MOM_7D,-0.10133985511115484,7d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,MOM_7D_SKIP_1D,-0.10287968837523419,7d_skip_1d,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,AAVE,VOL_DIVERGENCE,1.1177038878642156,7d_growth_30d_z,merged_volume_panel,114.39,90323934.79661386,1685677.8236159487,0.018320670803969073,-0.0020066306054790095,0.04161202902351602,-0.012238832065740057,-0.028236733980243067
2026-02-24,ARB,CEX_VOLUME_CONFIRMED_MOM,0.09547769697783723,7d_price_30d_volume,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,CEX_VOL_GROWTH_7D,0.4160834864282487,7d_vs_prev_7d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,CEX_VOL_Z_30D,-0.4709334105145141,30d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,DEX_SHARE,0.1951289119827274,1d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,DEX_VOL_GROWTH_7D,-0.29659415620797724,7d_vs_prev_7d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,DEX_VOL_Z_30D,-0.5287903434678018,30d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,MOM_14D,-0.17760542253115505,14d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,MOM_30D,-0.5969136647315172,30d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,MOM_7D,-0.2027413958026973,7d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,MOM_7D_SKIP_1D,-0.2085070437914669,7d_skip_1d,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,ARB,VOL_DIVERGENCE,-0.9427148431474353,7d_growth_30d_z,merged_volume_panel,0.0921,20470889.603146683,4962859.860478449,0.1951289119827274,-0.01602564102564108,0.09446254071661242,0.0901194353963084,0.11509229098805651
2026-02-24,CRV,CEX_VOLUME_CONFIRMED_MOM,0.06033119792309861,7d_price_30d_volume,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,CEX_VOL_GROWTH_7D,-0.17659933441513845,7d_vs_prev_7d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,CEX_VOL_Z_30D,-0.5154704939740129,30d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,DEX_SHARE,0.06663016831332724,1d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,DEX_VOL_GROWTH_7D,-0.3750386545809839,7d_vs_prev_7d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,DEX_VOL_Z_30D,-0.32067515161816235,30d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,MOM_14D,-0.03541353666599926,14d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,MOM_30D,-0.4264567045861555,30d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,MOM_7D,-0.11704103072510716,7d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,MOM_7D_SKIP_1D,-0.1373511927976267,7d_skip_1d,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,CRV,VOL_DIVERGENCE,-0.5249703046816938,7d_growth_30d_z,merged_volume_panel,0.2247,14360821.464365046,1025171.2866690337,0.06663016831332724,0.011706438541197794,0.12906097018246543,0.07654650645304839,0.12105028927458839
2026-02-24,ENA,CEX_VOLUME_CONFIRMED_MOM,0.20649052993229186,7d_price_30d_volume,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,CEX_VOL_GROWTH_7D,-0.11375446294039168,7d_vs_prev_7d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,CEX_VOL_Z_30D,-0.9941615081417337,30d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,DEX_SHARE,0.010693276167576876,1d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,DEX_VOL_GROWTH_7D,0.05080157149123166,7d_vs_prev_7d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,DEX_VOL_Z_30D,0.2015839760351739,30d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,MOM_14D,-0.15662827345782973,14d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,MOM_30D,-0.5098036512702977,30d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,MOM_7D,-0.207703203394245,7d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,MOM_7D_SKIP_1D,-0.22294048501236466,7d_skip_1d,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,ENA,VOL_DIVERGENCE,0.5911883912176451,7d_growth_30d_z,merged_volume_panel,0.0979,23979138.45249772,259187.10906947588,0.010693276167576876,-0.006091370558375719,0.11746680286006117,0.050051072522982576,0.13585291113381004
2026-02-24,LDO,CEX_VOLUME_CONFIRMED_MOM,0.143410575718889,7d_price_30d_volume,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,CEX_VOL_GROWTH_7D,-0.10958777064573962,7d_vs_prev_7d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,CEX_VOL_Z_30D,-1.1203340370830885,30d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,DEX_SHARE,0.10818803906011779,1d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,DEX_VOL_GROWTH_7D,-0.3776518310830037,7d_vs_prev_7d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,DEX_VOL_Z_30D,-1.0479254689633366,30d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,MOM_14D,-0.1262427916823277,14d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,MOM_30D,-0.5038564874710241,30d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,MOM_7D,-0.12800697914371503,7d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,MOM_7D_SKIP_1D,-0.14753099814971402,7d_skip_1d,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LDO,VOL_DIVERGENCE,-0.5905711546948939,7d_growth_30d_z,merged_volume_panel,0.2995,3841614.865338238,466036.33647963544,0.10818803906011779,0.0023427041499330947,0.09649415692821384,0.004340567612687973,0.013355592654423987
2026-02-24,LINK,CEX_VOLUME_CONFIRMED_MOM,0.021289020416453804,7d_price_30d_volume,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,CEX_VOL_GROWTH_7D,-0.07353202799247964,7d_vs_prev_7d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,CEX_VOL_Z_30D,-0.2872703138104231,30d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,DEX_SHARE,0.0672775534084374,1d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,DEX_VOL_GROWTH_7D,-0.013989728538123409,7d_vs_prev_7d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,DEX_VOL_Z_30D,-0.4601601854634346,30d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,MOM_14D,-0.045353834744710435,14d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,MOM_30D,-0.34117075740276714,30d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,MOM_7D,-0.07410797215372196,7d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,MOM_7D_SKIP_1D,-0.079111001652536,7d_skip_1d,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,LINK,VOL_DIVERGENCE,-0.015933043106373723,7d_growth_30d_z,merged_volume_panel,8.19,92695323.9653328,6686141.875945391,0.0672775534084374,-0.008474576271186529,0.13186813186813184,0.06349206349206371,0.07448107448107466
2026-02-24,OP,CEX_VOLUME_CONFIRMED_MOM,-0.06701861227170527,7d_price_30d_volume,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,CEX_VOL_GROWTH_7D,1.4336824602209142,7d_vs_prev_7d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,CEX_VOL_Z_30D,0.14519221360339538,30d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,DEX_SHARE,0.03446311175571879,1d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,DEX_VOL_GROWTH_7D,0.23530815494119378,7d_vs_prev_7d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,DEX_VOL_Z_30D,-0.6323830805530036,30d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,MOM_14D,-0.43995128417933377,14d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,MOM_30D,-0.8890992441765853,30d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,MOM_7D,-0.46158544324403095,7d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,MOM_7D_SKIP_1D,-0.44458072956884725,7d_skip_1d,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,OP,VOL_DIVERGENCE,-1.0022804517057398,7d_growth_30d_z,merged_volume_panel,0.1178,21067331.060952842,751960.6900452814,0.03446311175571879,-0.03442622950819674,0.05348047538200329,0.01697792869269943,0.07385398981324287
2026-02-24,PENDLE,CEX_VOLUME_CONFIRMED_MOM,0.008871299659137325,7d_price_30d_volume,merged_volume_panel,1.191,7348940.893145069,580553.3595598586,0.073214424660415,0.0033698399326032025,0.07808564231738035,0.052896725440805925,0.06213266162888309
